sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"John Stanley","587","Tonbridge and Malling","Conservative","1413","1980","3610","http://sexymp.co.uk/mp/559.jpg","E14000997","65744","Tonbridge and Malling","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Alistair Burt","588","North East Bedfordshire","Conservative","1428","1928","3573","http://sexymp.co.uk/mp/91.jpg","E14000841","65855","North East Bedfordshire","England","206700","102150","104600","1545.5","767","778.5","15.5","10","18.5","7.55","486.75","569.7","415.65","6.35","4","7.15","overlapped_by (calculated average)","E06000055,E06000056"
"Wayne David","589","Caerphilly","Labour","1455","1983","3795","http://sexymp.co.uk/mp/144.jpg","W07000076","66106","Caerphilly","Wales","178800","87600","91100","1672","822","850","7","4","16","9.4","603.2","721.9","505.1","3.3","1.9","7.6","covered_by","W06000018"
"William Cash","590","Stone","Conservative","1374","1980","3520","http://sexymp.co.uk/mp/105.jpg","E14000975","65950","Stone","England","849500","420400","429100","7591","3625","3966","46","33","73","8.9","510.2","589.8","445.6","5.1","3.7","8.1","covered_by","E10000028"
"David Heyes","591","Ashton-under-Lyne","Labour","1502","1875","3809","http://sexymp.co.uk/mp/284.jpg","E14000537","66056","Ashton-under-Lyne","England","222450","109050","113350","2092.5","1002.5","1090","18","13","23","9.4","649.05","761","551","5.65","4.05","7.2","overlapped_by (calculated average)","E08000004,E08000008"
"Bob Blackman","592","Harrow East","Conservative","1532","2494","5220","http://sexymp.co.uk/mp/52.jpg","E14000731","65650","Harrow East","England","240500","118900","121600","1414","711","703","18","11","23","5.9","410.8","497.7","336.8","5.2","3.2","6.6","covered_by","E09000015"
"Gordon Henderson","593","Sittingbourne and Sheppey","Conservative","1375","1861","3314","http://sexymp.co.uk/mp/278.jpg","E14000927","65610","Sittingbourne and Sheppey","England","136300","67400","68900","1160","557","603","10","4","12","8.5","531.2","619.1","466.2","5.9","2.3","7","covered_by","E07000113"
"Martin McGuinness","594","Mid Ulster","Sinn Fein","1327","2136","3604","http://sexymp.co.uk/mp/405.jpg","N06000010","66133","Mid Ulster","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Anne McGuire","595","Stirling","Labour","1363","19754","34938","http://sexymp.co.uk/mp/406.jpg","S14000057","14454","Stirling","Scotland","90800","43300","47400","782","350","432","2","0","1","8.6","521.5","600.4","463.3","0","0","0","covered_by","S12000030"
"Steve Webb","596","Thornbury and Yate","Liberal Democrat","1366","2063","3694","http://sexymp.co.uk/mp/614.jpg","E14000994","65905","Thornbury and Yate","England","263400","130699","132700","2011","980","1031","5","4","12","7.6","456","538.5","380.3","1.6","1.3","3.8","covered_by","E06000025"
"Margaret Beckett","597","Derby South","Labour","1449","18989","37664","http://sexymp.co.uk/mp/36.jpg","E14000663","65863","Derby South","England","248900","123100","125800","1973","972","1001","17","13","34","7.9","523.9","627.4","435.5","4.7","3.6","9.2","covered_by","E06000015"
"Richard Bacon","598","South Norfolk","Conservative","1339","1949","3446","http://sexymp.co.uk/mp/19.jpg","E14000941","65666","South Norfolk","England","124500","60700","63800","1130","563","567","4","4","13","9.1","431.5","504.5","366.5","3.2","3.2","10.2","covered_by","E07000149"
"Vince Cable","599","Twickenham","Liberal Democrat","1309","2338","3991","http://sexymp.co.uk/mp/95.jpg","E14001005","65782","Twickenham","England","187500","91400","96100","1153","545","608","11","9","13","6.1","412","501.6","341.7","3.7","3.1","4.4","covered_by","E09000027"
"Nick Harvey","600","North Devon","Liberal Democrat","1412","1871","3605","http://sexymp.co.uk/mp/269.jpg","E14000838","65658","North Devon","England","94000","45800","48200","1055","486","569","7","7","14","11.2","510.5","586.7","445.9","6.5","6.5","12.9","covered_by","E07000043"
"Gordon Birtwistle","601","Burnley","Liberal Democrat","1458","1841","3728","http://sexymp.co.uk/mp/51.jpg","E14000609","65846","Burnley","England","87000","42800","44300","926","452","474","8","5","6","10.6","682.4","806.6","584.6","6.8","4.3","5.1","covered_by","E07000117"
"Alan Beith","602","Berwick-upon-Tweed","Liberal Democrat","1486","1837","3833","http://sexymp.co.uk/mp/38.jpg","E14000554","65726","Berwick-upon-Tweed","England","316300","154200","162000","3267","1571","1696","14","6","14","10.3","541.9","630.5","466.8","4.7","2","4.7","covered_by","E06000057"
"Bob Russell","603","Colchester","Liberal Democrat","1445","1880","3799","http://sexymp.co.uk/mp/522.jpg","E14000644","65926","Colchester","England","173600","85800","87800","1432","663","769","8","4","9","8.2","517.2","597.3","441.3","3.7","1.8","4.1","covered_by","E07000071"
"Roger Godsiff","604","Birmingham, Hall Green","Labour","1404","1988","3880","http://sexymp.co.uk/mp/230.jpg","E14000562","65597","Birmingham, Hall Green","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Glanda Jackson","605","Hampstead and Kilburn","Labour","1428","18441","36836","http://sexymp.co.uk/mp/312.jpg","E14000727","65576","Hampstead and Kilburn","England","266150","132700","133500","1287","676","611","25","18","40","4.85","459.5","558.55","376.5","6","4.4","9.55","overlapped_by (calculated average)","E09000007,E09000005"
"Andrew Miller","606","Ellesmere Port and Neston","Labour","1419","1999","3961","http://sexymp.co.uk/mp/422.jpg","E14000688","65991","Ellesmere Port and Neston","England","329500","160600","168900","3155","1503","1652","17","16","33","9.6","528.4","616.9","452.4","4.5","4.3","8.8","covered_by","E06000050"
"Virendra Sharma","607","Ealing, Southall","Labour","1353","2045","3772","http://sexymp.co.uk/mp/533.jpg","E14000676","65794","Ealing, Southall","England","339300","169800","169500","1866","970","896","24","18","56","5.5","499","605.3","404.4","4.1","3.1","9.6","covered_by","E09000009"
"Hywel Francis","608","Aberavon","Labour","1434","1948","3927","http://sexymp.co.uk/mp/209.jpg","W07000049","66101","Aberavon","Wales","139900","68400","71500","1601","793","808","6","5","12","11.4","647.1","781.7","539.5","3.8","3.1","7.5","covered_by","W06000012"
"Ian Lucas","609","Wrexham","Labour","1327","2002","3601","http://sexymp.co.uk/mp/377.jpg","W07000044","66113","Wrexham","Wales","135100","67100","67900","1247","605","642","8","4","7","9.2","559.9","652.5","480.8","4.6","2.3","4","covered_by","W06000006"
"Jim Shannon","610","Strangford","Democratic Unionist","1451","1917","3956","http://sexymp.co.uk/mp/530.jpg","N06000016","66139","Strangford","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Sandra Osborne","611","Ayr, Carrick and Cumnock","Labour","1413","18864","37536","http://sexymp.co.uk/mp/466.jpg","S14000006","14403","Ayr, Carrick and Cumnock","Scotland","111600","53500","58000","1412","655","757","8","3","8","12.7","621.6","712.5","551.1","7.5","2.8","7.4","covered_by","S12000028"
"Jack Dromey","612","Birmingham, Erdington","Labour","1304","2244","4020","http://sexymp.co.uk/mp/170.jpg","E14000561","65667","Birmingham, Erdington","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Grahame Morris","613","Easington","Labour","1436","1819","3779","http://sexymp.co.uk/mp/436.jpg","E14000677","65823","Easington","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"Robert Smith","614","West Aberdeenshire and Kincardine","Liberal Democrat","1387","1869","3688","http://sexymp.co.uk/mp/553.jpg","S14000058","14455","West Aberdeenshire and Kincardine","Scotland","247600","122900","124700","2191","1074","1117","8","3","17","8.8","550.4","631.5","479.4","3","1.1","6.3","covered_by","S12000034"
"Tom Watson","615","West Bromwich East","Labour","1395","2050","4106","http://sexymp.co.uk/mp/611.jpg","E14001029","65983","West Bromwich East","England","309000","152100","156900","2775","1379","1396","33","25","56","9","610.6","749.1","501.9","6.6","5","11.1","covered_by","E08000028"
"Anne Begg","616","Aberdeen South","Labour","1380","18734","37041","http://sexymp.co.uk/mp/37.jpg","S14000002","14399","Aberdeen South","Scotland","220400","109300","111200","1973","957","1016","8","5","11","9","618","739.3","511.4","3.1","1.9","4.2","covered_by","S12000033"
"Sammy Wilson","617","East Antrim","Democratic Unionist","1354","1953","3748","http://sexymp.co.uk/mp/635.jpg","N06000005","66128","East Antrim","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Julian Huppart","618","Cambridge","Liberal Democrat","1479","1769","3887","http://sexymp.co.uk/mp/309.jpg","E14000617","65927","Cambridge","England","122700","62600","60100","747","353","394","5","3","7","6.1","442.1","529.3","374.1","3.6","2.1","5","covered_by","E07000008"
"Fiona MacTaggart","619","Slough","Labour","1389","18701","37422","http://sexymp.co.uk/mp/383.jpg","E14000930","65680","Slough","England","140700","70400","70300","777","410","367","18","11","22","5.5","570.4","700","460.7","6.4","3.9","7.8","covered_by","E06000039"
"Menzies Campbell","620","North East Fife","Liberal Democrat","1260","2234","3867","http://sexymp.co.uk/mp/100.jpg","S14000049","14446","North East Fife","Scotland","367400","177300","190000","3759","1824","1935","16","12","35","10.2","610","744.2","508.5","3.7","2.8","8.2","covered_by","S12000015"
"Ian Swales","621","Redcar","Liberal Democrat","1253","2047","3519","http://sexymp.co.uk/mp/574.jpg","E14000891","66032","Redcar","England","136800","66700","70100","1382","670","712","5","2.5","13","10.100000000000001","632.45","739.95","542.6500000000001","2.25","1","6.75","overlapped_by (calculated average)","E06000002,E06000003"
"David Willetts","622","Havant","Conservative","1417","1770","3671","http://sexymp.co.uk/mp/625.jpg","E14000736","65699","Havant","England","120800","58600","62200","1258","610","648","7","6","10","10.4","519.8","592.3","462.7","5.2","4.5","7.4","covered_by","E07000090"
"John Robertson","623","Glasgow North West","Labour","1402","1974","4040","http://sexymp.co.uk/mp/510.jpg","S14000033","14429","Glasgow North West","Scotland","598800","290600","308300","6403","3201","3202","45","33","71","10.7","840.5","1080.6","661.7","5.9","4.3","9.2","covered_by","S12000046"
"George Young","624","North West Hampshire","Conservative","1346","1927","3707","http://sexymp.co.uk/mp/648.jpg","E14000857","65894","North West Hampshire","England","1322100","647500","674600","11397","5389","6008","50","30","81","8.6","454.5","524.8","396.7","3.3","2","5.3","covered_by","E10000014"
"Rosie Cooper","625","West Lancashire","Labour","1332","18925","36276","http://sexymp.co.uk/mp/124.jpg","E14001033","65873","West Lancashire","England","110600","53800","56800","1068","515","553","5","4","10","9.7","551.6","652","472.6","4.5","3.6","8.9","covered_by","E07000127"
"Keith Simpson","626","Broadland","Conservative","1339","1830","3542","http://sexymp.co.uk/mp/541.jpg","E14000603","65852","Broadland","England","859400","421200","438200","8869","4295","4574","46","36","83","10.3","485.1","568","415.7","4.9","3.9","8.8","covered_by","E10000020"
"Mike Gapes","627","Ilford South","Labour Co-operative","1438","1837","3999","http://sexymp.co.uk/mp/216.jpg","E14000760","65585","Ilford South","England","281400","139500","141900","1733","835","898","15","7","40","6.2","474.7","563.2","406.7","3.3","1.5","8.6","covered_by","E09000026"
"Oliver Letwin","628","West Dorset","Conservative","1352","1804","3586","http://sexymp.co.uk/mp/361.jpg","E14001031","65716","West Dorset","England","99300","47700","51600","1206","565","641","1","1","0","12.1","425.4","500.3","368.7","0","0","0","covered_by","E07000052"
"David Winnick","629","Walsall North","Labour","1451","1871","4129","http://sexymp.co.uk/mp/636.jpg","E14001011","65890","Walsall North","England","269500","132400","137100","2426","1206","1220","36","26","41","9","571.7","691.3","467.2","9.6","6.9","10.9","covered_by","E08000030"
"Paul Burstow","630","Sutton and Cheam","Liberal Democrat","1319","1841","3584","http://sexymp.co.uk/mp/90.jpg","E14000984","66040","Sutton and Cheam","England","191100","92900","98200","1371","670","701","6","5","18","7.2","474.9","577.9","398.4","2.2","1.8","6.5","covered_by","E09000029"
"John Pugh","631","Southport","Liberal Democrat","1382","1829","3879","http://sexymp.co.uk/mp/490.jpg","E14000958","65728","Southport","England","274000","131300","142700","3018","1489","1529","9","7","13","11","550.3","689.6","441.1","3.2","2.5","4.6","covered_by","E08000014"
"Annette Brooke","632","Mid Dorset and North Poole","Liberal Democrat","1366","17587","37647","http://sexymp.co.uk/mp/73.jpg","E14000815","66061","Mid Dorset and North Poole","England","173600","84575","89000","1903","921.75","981.25","5.25","3","7.75","10.775","430.825","512.85","360.7","1.75","0.975","3.05","overlapped_by (calculated average)","E06000029,E10000009,E07000049,E07000051"
"Don Foster","633","Bath","Liberal Democrat","1465","1656","3931","http://sexymp.co.uk/mp/206.jpg","E14000547","65798","Bath","England","175500","85900","89600","1560","761","799","4","3","15","8.9","468.3","576.2","379.6","2.2","1.6","8.2","covered_by","E06000022"
"James Arbuthnot","634","North East Hampshire","Conservative","1348","1805","3811","http://sexymp.co.uk/mp/16.jpg","E14000844","65729","North East Hampshire","England","1322100","647500","674600","11397","5389","6008","50","30","81","8.6","454.5","524.8","396.7","3.3","2","5.3","covered_by","E10000014"
"Alan Reid","635","Argyll and Bute","Liberal Democrat","1386","1806","3973","http://sexymp.co.uk/mp/501.jpg","S14000005","14402","Argyll and Bute","Scotland","89600","44600","45000","1047","521","526","0","0","2","11.7","588","701.6","503.8","0","0","0","perfect","S12000035"
"Andrew Stunel","636","Hazel Grove","Liberal Democrat","1312","1842","3833","http://sexymp.co.uk/mp/571.jpg","E14000738","65557","Hazel Grove","England","283300","138400","144800","2523","1198","1325","22","13","31","8.9","502.7","589.2","426.3","6.5","3.9","9.2","covered_by","E08000007"
"Hywell Williams","637","Arfon","Plaid Cymru","1335","1837","3925","http://sexymp.co.uk/mp/626.jpg","W07000057","66108","Arfon","Wales","121500","59700","61800","1173","593","580","6","4","16","9.7","485.1","615.8","378.9","4.5","3","12","covered_by","W06000002"
"Alun Michael","638","Cardiff South and Penarth","Labour Co-operative","1397","1792","4135","http://sexymp.co.uk/mp/419.jpg","W07000080","66119","Cardiff South and Penarth","Wales","345400","169900","175600","2609","1285","1324","21","18","35","7.6","547.7","669.8","452.9","4.4","3.8","7.3","covered_by","W06000015"
"Pat Doherty","639","West Tyrone","Sinn Fein","1446","1699","4205","http://sexymp.co.uk/mp/160.jpg","N06000018","66141","West Tyrone","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Michael Connarty","640","Linlithgow and East Falkirk","Conservative","1300","1867","3984","http://sexymp.co.uk/mp/123.jpg","S14000043","14439","Linlithgow and East Falkirk","Scotland","163700","79750","83950","1486","719","767","6.5","4.5","13","9.1","655","755.4","574.55","3.4","2.3499999999999996","6.75","overlapped_by (calculated average)","S12000014,S12000040"
