sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","life_exp_birth_male_years","life_exp_birth_male_rank","life_exp_birth_female_years","life_exp_birth_female_rank","life_exp_65_male_years","life_exp_65_male_rank","life_exp_65_female_years","life_exp_65_female_rank","match_type","matched_by"
"William Cash","601","Stone","Conservative","1396","2019","3572","http://sexymp.co.uk/mp/105.jpg","E14000975","65950","Stone","England","79.6","166.66666666666666","83.13333333333333","180","18.933333333333334","143","21.066666666666666","195","overlapped_by (calculated average)","E07000195,E07000197,E07000198"
"Jack Dromey","602","Birmingham, Erdington","Labour","1402","2287","4096","http://sexymp.co.uk/mp/170.jpg","E14000561","65667","Birmingham, Erdington","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"John Stanley","603","Tonbridge and Malling","Conservative","1412","2018","3655","http://sexymp.co.uk/mp/559.jpg","E14000997","65744","Tonbridge and Malling","England","81.05","56","84.4","75","19.55","71","21.95","76","overlapped_by (calculated average)","E07000111,E07000115"
"Vince Cable","604","Twickenham","Liberal Democrat","1360","2376","4062","http://sexymp.co.uk/mp/95.jpg","E14001005","65782","Twickenham","England","81.7","20","85.9","3","19.7","49","23.4","6","covered_by","E09000027"
"Stephem Hammond","605","Wimbledon","Conservative","1367","1985","3448","http://sexymp.co.uk/mp/258.jpg","E14001040","65827","Wimbledon","England","80.2","113","84.2","86","19.1","117","22","66","covered_by","E09000024"
"Liam Byrne","606","Birmingham, Hodge Hill","Labour","1406","2127","3953","http://sexymp.co.uk/mp/94.jpg","E14000563","66072","Birmingham, Hodge Hill","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"Keith Simpson","607","Broadland","Conservative","1433","1870","3594","http://sexymp.co.uk/mp/541.jpg","E14000603","65852","Broadland","England","80.95","62.5","84.55","59","19.6","66.5","22.05","81.5","overlapped_by (calculated average)","E07000144,E07000147"
"Rosie Cooper","608","West Lancashire","Labour","1418","19391","36800","http://sexymp.co.uk/mp/124.jpg","E14001033","65873","West Lancashire","England","78.7","233","82.5","245","18","250","20.4","275","covered_by","E07000127"
"Bob Russell","609","Colchester","Liberal Democrat","1468","1926","3854","http://sexymp.co.uk/mp/522.jpg","E14000644","65926","Colchester","England","79.7","156","83.4","153","18.9","146","21.3","164","covered_by","E07000071"
"Helen Goodman","610","Bishop Auckland","Labour","1304","20417","34513","http://sexymp.co.uk/mp/233.jpg","E14000569","65820","Bishop Auckland","England","77.9","280","81.5","306","17.7","289","19.9","318","covered_by","E06000047"
"Julie Hilling","611","Bolton West","Labour","1317","20235","34692","http://sexymp.co.uk/mp/286.jpg","E14000580","65738","Bolton West","England","77.4","315","81.1","322","17.35","319.5","19.700000000000003","320","overlapped_by (calculated average)","E08000001,E08000010"
"John Pugh","612","Southport","Liberal Democrat","1502","1877","3937","http://sexymp.co.uk/mp/490.jpg","E14000958","65728","Southport","England","77.5","306","82.8","220","17.8","277","21.2","178","covered_by","E08000014"
"Andrew Stunel","613","Hazel Grove","Liberal Democrat","1473","1891","3891","http://sexymp.co.uk/mp/571.jpg","E14000738","65557","Hazel Grove","England","79.8","154","83.1","189","19.1","131","21.3","162","covered_by","E08000007"
"Mike Gapes","614","Ilford South","Labour Co-operative","1511","1888","4060","http://sexymp.co.uk/mp/216.jpg","E14000760","65585","Ilford South","England","80.3","107","84","97","19.2","113","21.7","109","covered_by","E09000026"
"Richard Ottaway","615","Croydon South","Conservative","1430","1836","3633","http://sexymp.co.uk/mp/467.jpg","E14000656","65923","Croydon South","England","79.2","197","83.2","183","18.5","203","21.2","172","covered_by","E09000008"
"Anne McGuire","616","Stirling","Labour","1313","20233","35460","http://sexymp.co.uk/mp/406.jpg","S14000057","14454","Stirling","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Hywell Williams","617","Arfon","Plaid Cymru","1483","1898","4008","http://sexymp.co.uk/mp/626.jpg","W07000057","66108","Arfon","Wales","78.8","223","83.1","191","18.3","224","21.4","154","covered_by","W06000002"
"David Willetts","618","Havant","Conservative","1448","1817","3715","http://sexymp.co.uk/mp/625.jpg","E14000736","65699","Havant","England","79.6","170","83.4","152","19","133","21.7","112","covered_by","E07000090"
"Anne Begg","619","Aberdeen South","Labour","1394","19257","37556","http://sexymp.co.uk/mp/37.jpg","S14000002","14399","Aberdeen South","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Robert Smith","620","West Aberdeenshire and Kincardine","Liberal Democrat","1401","1912","3747","http://sexymp.co.uk/mp/553.jpg","S14000058","14455","West Aberdeenshire and Kincardine","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Ian Swales","621","Redcar","Liberal Democrat","1291","2077","3590","http://sexymp.co.uk/mp/574.jpg","E14000891","66032","Redcar","England","77.5","288","81.1","310.5","17.45","285.5","19.65","308","overlapped_by (calculated average)","E06000002,E06000003"
"Fiona MacTaggart","622","Slough","Labour","1402","19249","37945","http://sexymp.co.uk/mp/383.jpg","E14000930","65680","Slough","England","78.5","248","82.7","230","18","261","21.1","196","covered_by","E06000039"
"Conor Murphy","623","Newry and Armagh","Sinn Fein","1397","1993","3935","http://sexymp.co.uk/mp/445.jpg","N06000011","66134","Newry and Armagh","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Tom Watson","624","West Bromwich East","Labour","1395","2099","4182","http://sexymp.co.uk/mp/611.jpg","E14001029","65983","West Bromwich East","England","76.8","330","81.3","318","17","332","20.3","293","covered_by","E08000028"
"James Arbuthnot","625","North East Hampshire","Conservative","1433","1850","3865","http://sexymp.co.uk/mp/16.jpg","E14000844","65729","North East Hampshire","England","81.85","34","84.3","103.5","20.1","31","21.75","135.5","overlapped_by (calculated average)","E07000084,E07000089"
"Alan Reid","626","Argyll and Bute","Liberal Democrat","1474","1852","4031","http://sexymp.co.uk/mp/501.jpg","S14000005","14402","Argyll and Bute","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Glanda Jackson","627","Hampstead and Kilburn","Labour","1376","18964","37349","http://sexymp.co.uk/mp/312.jpg","E14000727","65576","Hampstead and Kilburn","England","80.2","118","84.95","36.5","19.7","60.5","23.1","18.5","overlapped_by (calculated average)","E09000007,E09000005"
"Gordon Birtwistle","628","Burnley","Liberal Democrat","1392","1880","3805","http://sexymp.co.uk/mp/51.jpg","E14000609","65846","Burnley","England","75.7","344","80.5","337","16.8","338","19.4","330","covered_by","E07000117"
"Oliver Letwin","629","West Dorset","Conservative","1363","1840","3634","http://sexymp.co.uk/mp/361.jpg","E14001031","65716","West Dorset","England","81","56","85","26","19.6","55","22.4","38","covered_by","E07000052"
"Shailesh Vara","630","North West Cambridgeshire","Conservative","1308","1883","3503","http://sexymp.co.uk/mp/599.jpg","E14000855","65565","North West Cambridgeshire","England","79.4","169","83.45","159.5","18.7","169.5","21.299999999999997","165","overlapped_by (calculated average)","E06000031,E07000011"
"David Winnick","631","Walsall North","Labour","1454","1920","4183","http://sexymp.co.uk/mp/636.jpg","E14001011","65890","Walsall North","England","77.9","281","82.3","255","18.1","240","20.9","225","covered_by","E08000030"
"Sandra Osborne","632","Ayr, Carrick and Cumnock","Labour","1347","19405","38050","http://sexymp.co.uk/mp/466.jpg","S14000006","14403","Ayr, Carrick and Cumnock","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"John Healey","633","Wentworth and Dearne","Labour","1428","1916","4161","http://sexymp.co.uk/mp/274.jpg","E14001028","65588","Wentworth and Dearne","England","77.76666666666667","290","81.6","303.3333333333333","17.533333333333335","306.6666666666667","20.166666666666668","299.3333333333333","overlapped_by (calculated average)","E08000016,E08000017,E08000018"
"Margaret Beckett","634","Derby South","Labour","1313","19484","38217","http://sexymp.co.uk/mp/36.jpg","E14000663","65863","Derby South","England","78.6","238","82.8","219","18.3","222","21.3","170","covered_by","E06000015"
"Lindsay Roy","635","Glenrothes","Labour","1480","1801","4291","http://sexymp.co.uk/mp/517.jpg","S14000036","14432","Glenrothes","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Norman Baker","636","Lewes","Liberal Democrat","1432","1781","4053","http://sexymp.co.uk/mp/23.jpg","E14000786","66020","Lewes","England","80.95","60","84.5","56.5","19.700000000000003","47.5","22.25","55.5","overlapped_by (calculated average)","E07000063,E07000065"
"Julian Huppart","637","Cambridge","Liberal Democrat","1383","1802","3955","http://sexymp.co.uk/mp/309.jpg","E14000617","65927","Cambridge","England","79.9","141","84.5","50","19.1","124","22","67","covered_by","E07000008"
"Ronnie Campbell","638","Blyth Valley","Labour","1492","1778","4361","http://sexymp.co.uk/mp/101.jpg","E14000575","65753","Blyth Valley","England","78.8","224","82.5","246","18.4","210","20.5","262","covered_by","E06000048"
"Pat Doherty","639","West Tyrone","Sinn Fein","1484","1754","4270","http://sexymp.co.uk/mp/160.jpg","N06000018","66141","West Tyrone","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Michael Connarty","640","Linlithgow and East Falkirk","Conservative","1355","1898","4063","http://sexymp.co.uk/mp/123.jpg","S14000043","14439","Linlithgow and East Falkirk","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Don Foster","641","Bath","Liberal Democrat","1439","1704","3999","http://sexymp.co.uk/mp/206.jpg","E14000547","65798","Bath","England","80.6","84","84.4","65","19.4","91","21.9","89","covered_by","E06000022"
"Annette Brooke","642","Mid Dorset and North Poole","Liberal Democrat","1341","18100","38309","http://sexymp.co.uk/mp/73.jpg","E14000815","66061","Mid Dorset and North Poole","England","81.30000000000001","62.333333333333336","85.73333333333333","31.666666666666668","20.233333333333334","26","23","34.666666666666664","overlapped_by (calculated average)","E06000029,E07000049,E07000051"
"Alun Michael","643","Cardiff South and Penarth","Labour Co-operative","1370","1833","4209","http://sexymp.co.uk/mp/419.jpg","W07000080","66119","Cardiff South and Penarth","Wales","78.2","259","82.7","233","17.8","276","21","204","covered_by","W06000015"
"Paul Burstow","644","Sutton and Cheam","Liberal Democrat","1230","1860","3657","http://sexymp.co.uk/mp/90.jpg","E14000984","66040","Sutton and Cheam","England","80.5","95","84","103","19.1","120","21.6","126","covered_by","E09000029"
"Roger Williams","645","Brecon and Radnorshire","Liberal Democrat","1356","1753","4072","http://sexymp.co.uk/mp/628.jpg","W07000068","66088","Brecon and Radnorshire","Wales","78.7","224.5","82.3","231.5","18.3","217.5","20.55","219.5","overlapped_by (calculated average)","W06000023,W06000024"
"Sheila Gilmore","646","Edinburgh East","Labour","1234","17962","39636","http://sexymp.co.uk/mp/226.jpg","S14000022","14419","Edinburgh East","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Angus Robertson","647","Moray","Scottish National Party","1258","1759","4074","http://sexymp.co.uk/mp/508.jpg","S14000046","14442","Moray","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Steve McCabe","648","Birmingham, Selly Oak","Labour","1676","3167","15119","http://sexymp.co.uk/mp/392.jpg","E14000567","65804","Birmingham, Selly Oak","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
