sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"Kwasi Kwarteng","259","Spelthorne","Conservative","1485","2990","2689","http://sexymp.co.uk/mp/343.jpg","E14000959","65942","Spelthorne","England","95900","47200","48700","867","435","432","3","2","12","9","508.9","617.9","413.3","2.4","0","9.6","covered_by","E07000213"
"Chris Leslie","260","Nottingham East","Labour Co-operative","1433","3340","2787","http://sexymp.co.uk/mp/360.jpg","E14000865","65559","Nottingham East","England","303900","153200","150700","2257","1159","1098","27","21","48","7.4","621.6","766.4","503.8","6.1","4.7","10.7","covered_by","E06000018"
"Peter Luff","261","Mid Worcestershire","Conservative","1571","2850","2882","http://sexymp.co.uk/mp/378.jpg","E14000818","65888","Mid Worcestershire","England","117100","57500","59600","1094","543","551","1","0","6","9.3","442.2","531.6","365.3","0","0","5.3","covered_by","E07000238"
"Jack Lopresti","262","Filton and Bradley Stoke","Conservative","1404","3111","2492","http://sexymp.co.uk/mp/372.jpg","E14000702","65865","Filton and Bradley Stoke","England","263400","130699","132700","2011","980","1031","5","4","12","7.6","456","538.5","380.3","1.6","1.3","3.8","covered_by","E06000025"
"Theresa May","263","Maidenhead","Conservative","1466","32047","28223","http://sexymp.co.uk/mp/390.jpg","E14000803","65901","Maidenhead","England","150000","74200","75800","1092.5","512.5","580","7.5","6","15.5","7.300000000000001","443","506.95000000000005","387.45","4.1","3.3","8.45","overlapped_by (calculated average)","E06000040,E06000041"
"Tom Greatrix","264","Rutherglen and Hamilton West","Labour Co-operative","1438","3365","2850","http://sexymp.co.uk/mp/240.jpg","S14000056","14453","Rutherglen and Hamilton West","Scotland","312700","149900","162800","3214","1511","1703","12","11","24","10.3","651.6","767.1","559.8","3.4","3.1","6.8","covered_by","S12000029"
"Jim McGovern","265","Dundee West","Labour","1583","2831","2925","http://sexymp.co.uk/mp/404.jpg","S14000016","14413","Dundee West","Scotland","128100","61600","66500","1441","695","746","8","5","11.5","11.2","643.4","756.4","553.2","5.45","3.3","7.949999999999999","overlapped_by (calculated average)","S12000041,S12000042"
"Michael McCann","266","East Kilbride, Strathaven and Lesmahagow","Labour","1467","3083","2729","http://sexymp.co.uk/mp/393.jpg","S14000019","14416","East Kilbride, Strathaven and Lesmahagow","Scotland","312700","149900","162800","3214","1511","1703","12","11","24","10.3","651.6","767.1","559.8","3.4","3.1","6.8","covered_by","S12000029"
"Alan Duncan","267","Rutland and Melton","Conservative","1399","3062","2449","http://sexymp.co.uk/mp/173.jpg","E14000909","65833","Rutland and Melton","England","368450","182100","186350","3073","1545","1528","12","10.5","23.5","8.25","456.9","558.7","375.1","1.6","1.35","6.9","overlapped_by (calculated average)","E10000018,E07000131"
"James Paice","268","South East Cambridgeshire","Conservative","1644","2777","3107","http://sexymp.co.uk/mp/469.jpg","E14000937","65997","South East Cambridgeshire","England","622300","310500","311800","4550","2220","2330","24","17","45","7.3","440.6","520.2","377.4","3.2","2.3","6","covered_by","E10000003"
"Mick Crockart","269","Edinburgh West","Liberal Democrat","1582","2808","2926","http://sexymp.co.uk/mp/132.jpg","S14000026","14423","Edinburgh West","Scotland","495400","239700","255600","4232","2013","2219","22","15","35","8.5","590.1","712.9","492.2","4","2.7","6.3","covered_by","S12000036"
"Kevan Jones","270","North Durham","Labour","1457","3004","2645","http://sexymp.co.uk/mp/328.jpg","E14000840","65745","North Durham","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"Owen Smith","271","Pontypridd","Labour","1401","3181","2568","http://sexymp.co.uk/mp/552.jpg","W07000075","66087","Pontypridd","Wales","235500","115400","120100","2054.6666666666665","1011.6666666666666","1043","11.666666666666666","9","19.333333333333332","8.933333333333332","562.9333333333334","683.5666666666666","468.79999999999995","3.4","2.6333333333333333","6","overlapped_by (calculated average)","W06000014,W06000015,W06000016"
"Gareth Johnson","272","Dartford","Conservative","1459","3057","2708","http://sexymp.co.uk/mp/322.jpg","E14000659","66011","Dartford","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Marcus Jones","273","Nuneaton","Conservative","1538","2764","2726","http://sexymp.co.uk/mp/329.jpg","E14000868","65663","Nuneaton","England","546600","269600","277000","4823","2371","2452","28","21","46","8.8","495.1","593.6","415.4","4.5","3.3","7.3","covered_by","E10000031"
"Karl Turner","274","Kingston upon Hull East","Labour","1404","3510","2859","http://sexymp.co.uk/mp/592.jpg","E14000771","65709","Kingston upon Hull East","England","256100","128300","127800","2358","1189","1169","13","8","23","9.2","672","808.1","555.5","3.4","2.1","6","covered_by","E06000010"
"David Ward","275","Bradford East","Liberal Democrat","1446","2987","2593","http://sexymp.co.uk/mp/609.jpg","E14000587","65694","Bradford East","England","523100","257399","265700","4222","2026","2196","56","37","86","8.1","597.5","704.7","513.1","6.7","4.5","10.3","covered_by","E08000032"
"Thomas Docherty","276","Dunfermline and West Fife","Labour","1513","2899","2777","http://sexymp.co.uk/mp/158.jpg","S14000017","14414","Dunfermline and West Fife","Scotland","367400","177300","190000","3759","1824","1935","16","12","35","10.2","610","744.2","508.5","3.7","2.8","8.2","covered_by","S12000015"
"David Gauke","277","South West Hertfordshire","Conservative","1485","2905","2675","http://sexymp.co.uk/mp/220.jpg","E14000951","65596","South West Hertfordshire","England","1119800","549000","570800","8708","4199","4509","53","44","107","7.8","474.1","564.5","401","3.5","2.9","7.1","covered_by","E10000015"
"Stephen Metcalfe","278","South Basildon and East Thurrock","Conservative","1583","2826","2964","http://sexymp.co.uk/mp/418.jpg","E14000933","65962","South Basildon and East Thurrock","England","576633.3333333334","281600","295000","5137.666666666667","2427.3333333333335","2710.3333333333335","25","17.666666666666668","49","8.133333333333333","515.9333333333334","601.5666666666667","445.9666666666667","2.8666666666666667","1.9333333333333333","7.1000000000000005","overlapped_by (calculated average)","E06000034,E10000012,E07000066"
"Andrew Murrison","279","South West Wiltshire","Conservative","1394","3019","2425","http://sexymp.co.uk/mp/450.jpg","E14000954","65956","South West Wiltshire","England","474300","234300","240100","4138","1964","2174","19","17","39","8.7","476","553.2","413.3","3.5","3.1","7.1","covered_by","E06000054"
"Jonathan Reynolds","280","Stalybridge and Hyde","Labour Co-operative","1393","3391","2720","http://sexymp.co.uk/mp/503.jpg","E14000967","65960","Stalybridge and Hyde","England","219700","107800","111900","2181","1036","1145","14","7","17","9.9","666.6","770.9","572.3","4.6","2.3","5.6","covered_by","E08000008"
"Andy Slaughter","281","Hammersmith","Labour","1691","2638","3133","http://sexymp.co.uk/mp/545.jpg","E14000726","65836","Hammersmith","England","182400","89100","93300","937","486","451","9","8","13","5.1","563.6","699.2","451.3","3.3","2.9","4.7","covered_by","E09000013"
"Edward Vaisey","282","Wantage","Conservative","1289","3630","2422","http://sexymp.co.uk/mp/598.jpg","E14001015","65638","Wantage","England","654800","324100","330700","5058","2476","2582","31","22","54","7.7","476.2","566.8","400.2","3.6","2.6","6.3","covered_by","E10000025"
"Martin Vickers","283","Cleethorpes","Conservative","1585","2746","2884","http://sexymp.co.uk/mp/602.jpg","E14000643","66057","Cleethorpes","England","5288200","2602000","2686200","48527","23466","25061","327","228","538","9.2","566.2","670","480.6","4.9","3.4","8.1","covered_by","E15000003"
"Angela Watkinson","284","Hornchurch and Upminster","Conservative","1471","30594","27652","http://sexymp.co.uk/mp/610.jpg","E14000751","66069","Hornchurch and Upminster","England","198100","96300","101750","1623.5","775.5","848","8","5.5","17","8","512.6","618.35","428.29999999999995","2.9","2.05","6.300000000000001","overlapped_by (calculated average)","E06000034,E09000016"
"Robert Goodwill","285","Scarborough and Whitby","Conservative","1529","2930","2873","http://sexymp.co.uk/mp/234.jpg","E14000913","65891","Scarborough and Whitby","England","108700","52600","56200","1404","662","742","7","5","7","12.9","585.8","696.5","490.4","6.3","4.5","6.3","covered_by","E07000168"
"Adam Afriyie","286","Windsor","Conservative","1364","3353","2572","http://sexymp.co.uk/mp/5.jpg","E14001042","65552","Windsor","England","133166.66666666666","66200","66966.66666666667","873","416.3333333333333","456.6666666666667","10.333333333333334","6.333333333333333","16.666666666666668","6.533333333333334","497.4666666666667","573.9333333333334","431.0333333333333","4.633333333333334","2.433333333333333","8.133333333333333","overlapped_by (calculated average)","E06000036,E06000039,E06000040"
"Gareth Thomas","287","Harrow West","Labour Co-operative","1461","3096","2766","http://sexymp.co.uk/mp/582.jpg","E14000732","65796","Harrow West","England","240500","118900","121600","1414","711","703","18","11","23","5.9","410.8","497.7","336.8","5.2","3.2","6.6","covered_by","E09000015"
"Damian Collins","288","Folkestone and Hythe","Conservative","1318","3344","2375","http://sexymp.co.uk/mp/121.jpg","E14000704","65779","Folkestone and Hythe","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Geoffrey Cox","289","Torridge and West Devon","Conservative","1508","2856","2733","http://sexymp.co.uk/mp/127.jpg","E14001000","65904","Torridge and West Devon","England","64000","31300","32700","750","351","399","2","1","5","11.7","515.6","585","457.9","0","0","7.8","covered_by","E07000046"
"Dan Jarvis","290","Barnsley Central","Labour","1382","3537","2801","http://sexymp.co.uk/mp/317.jpg","E14000541","65665","Barnsley Central","England","231900","114000","117900","2274","1084","1190","8","4","20","9.8","601.9","696.3","522.1","2.7","1.3","6.6","covered_by","E08000016"
"Robert Walter","291","North Dorset","Conservative","1547","2762","2780","http://sexymp.co.uk/mp/608.jpg","E14000839","65702","North Dorset","England","413800","201700","212100","4623","2251","2372","11","6","18","11.2","429.3","511","361.2","3","1.6","4.9","covered_by","E10000009"
"Susan Jones","292","Clwyd South","Labour","1361","38003","29210","http://sexymp.co.uk/mp/330.jpg","W07000062","66121","Clwyd South","Wales","114500","56600","57850","1159.5","557.5","602","5.5","3","7","10.3","565.7","647.55","497.6","3.65","1.15","5.15","overlapped_by (calculated average)","W06000004,W06000006"
"Ivan Lewis","293","Bury South","Labour","1687","2607","3108","http://sexymp.co.uk/mp/363.jpg","E14000612","65975","Bury South","England","185400","90700","94700","1693","801","892","14","8","23","9.1","592.9","685","511.7","5.5","3.1","9","covered_by","E08000002"
"Luciana Berger","294","Liverpool, Wavertree","Labour Co-operative","1270","51100","33134","http://sexymp.co.uk/mp/46.jpg","E14000795","65644","Liverpool, Wavertree","England","465700","230400","235200","4232","2035","2197","25","19","41","9.1","674.9","787.3","573.2","4.3","3.2","6.9","covered_by","E08000012"
"Laurence Robertson","295","Tewkesbury","Conservative","1544","2805","2818","http://sexymp.co.uk/mp/511.jpg","E14000990","65976","Tewkesbury","England","598300","293300","305000","5470","2656","2814","19","10","43","9.1","484.1","583.6","401.2","2.8","1.5","6.4","covered_by","E10000013"
"John Cryer","296","Leyton and Wanstead","Labour","1524","2878","2827","http://sexymp.co.uk/mp/135.jpg","E14000790","66013","Leyton and Wanstead","England","270550","134750","135850","1536.5","739","797.5","20.5","10.5","36","5.7","481.1","565","417.2","4.35","2.2","7.6","overlapped_by (calculated average)","E09000026,E09000031"
"John Stevenson","297","Carlisle","Conservative","1523","2941","2881","http://sexymp.co.uk/mp/561.jpg","E14000620","65929","Carlisle","England","107500","52500","55000","1062","493","569","5","2","6","9.9","547.1","618.1","483.4","3.8","0","4.6","covered_by","E07000028"
"Tom Brake","298","Carshalton and Wallington","Liberal Democrat","1415","3149","2649","http://sexymp.co.uk/mp/66.jpg","E14000621","65972","Carshalton and Wallington","England","191100","92900","98200","1371","670","701","6","5","18","7.2","474.9","577.9","398.4","2.2","1.8","6.5","covered_by","E09000029"
"Nic Dakin","299","Scunthorpe","Labour","1490","2904","2732","http://sexymp.co.uk/mp/140.jpg","E14000914","66027","Scunthorpe","England","167500","82600","84900","1638","792","846","11","7","19","9.8","566.2","659","492.7","5.9","3.7","10.1","covered_by","E06000013"
"Martin Horwood","300","Cheltenham","Liberal Democrat","1381","3185","2553","http://sexymp.co.uk/mp/298.jpg","E14000630","65946","Cheltenham","England","115600","56500","59100","977","466","511","3","1","6","8.4","469.4","566","391.5","2.1","0","4.2","covered_by","E07000078"
"Rory Stewart","301","Penrith and The Border","Conservative","1376","3119","2479","http://sexymp.co.uk/mp/564.jpg","E14000877","66081","Penrith and The Border","England","499800","246100","253700","5464","2556","2908","17","10","28","10.9","556.9","633.6","488.6","3.4","2","5.5","covered_by","E10000006"
"Hugo Swire","302","East Devon","Conservative","1479","3136","2911","http://sexymp.co.uk/mp/577.jpg","E14000678","65813","East Devon","England","747700","362900","384800","8102","3763","4339","34","25","53","10.8","470.8","550.6","403.3","4.5","3.3","7","covered_by","E10000008"
"Duncan Hames","303","Chippenham","Liberal Democrat","1330","3608","2656","http://sexymp.co.uk/mp/254.jpg","E14000635","65940","Chippenham","England","474300","234300","240100","4138","1964","2174","19","17","39","8.7","476","553.2","413.3","3.5","3.1","7.1","covered_by","E06000054"
"Gavin Barwell","304","Croydon Central","Conservative","1507","2988","2898","http://sexymp.co.uk/mp/33.jpg","E14000654","65603","Croydon Central","England","364800","176900","187900","2365","1145","1220","23","13","43","6.5","513","606.6","435.6","4","2.3","7.5","covered_by","E09000008"
"Charles Kennedy","305","Ross, Skye and Lochaber","Liberal Democrat","1440","3034","2679","http://sexymp.co.uk/mp/339.jpg","S14000055","14452","Ross, Skye and Lochaber","Scotland","5254800","2548200","2706600","53661","25913","27748","238","159","409","10.2","640.9","765.8","539.9","4.1","2.7","6.9","covered_by","S15000001"
"Graeme Morris","306","Livingston","Labour","1560","2813","2924","http://sexymp.co.uk/mp/433.jpg","S14000044","14440","Livingston","Scotland","173000","84600","88400","1424","667","757","6","4","13","8.2","649.7","718","590.8","2.8","1.9","6.1","covered_by","S12000040"
"Bridget Phillipson","307","Houghton and Sunderland South","Labour","1365","40079","31452","http://sexymp.co.uk/mp/482.jpg","E14000754","65947","Houghton and Sunderland South","England","275300","133900","141500","2732","1333","1399","9","3","21","9.9","619.8","740.4","521.7","2.8","0.9","6.4","covered_by","E08000024"
"Barry Sheerman","308","Huddersfield","Labour Co-operative","1655","2686","3124","http://sexymp.co.uk/mp/534.jpg","E14000756","65624","Huddersfield","England","423000","208900","214100","3609","1750","1859","37","28","49","8.5","576.8","688.4","484","6.4","4.8","8.4","covered_by","E08000034"
